beta relate enzymic activity pig kidney	train	19
assessment behavioral risk coronary disease characteristic	train	15
response nerve drug stimulation	train	12
acid fermentation sugar purify	train	5
effect calf lymph bovine red blood cell vitro cultivation infect lymphoid cell	train	4
selective inhibition preparation streptococcal oxidative metabolism mitochondria rabbit myocardium	train	11
mutant escherichia coli defective catabolism	train	10
synthetic cardiac muscle growth physiological	train	11
vitro inhibition yeast growth mouse ascite fluid serum	train	5
effect cytochrome reduce alpha	train	11
mutant escherichia coli high concentration biotin	train	10
spatial organization direct connection sensory motor cortex spinal cord cat	train	2
dynamic cell interaction induce ultrastructural change body particle	train	5
bronchial carcinoma problem treatment special reference radiotherapy author transl	train	14
determination hydrogen fermentation contain	train	17
one procedure simultaneous determination complement receptor lymphocyte lymphocyte membrane bind immunoglobulin	train	8
importance observation morphological diagnosis	train	16
effect visual cortex lesion follow recovery deprivation cat	train	2
defect dna synthesis skin patient vivo	train	16
involvement multiple myeloma report case	train	7
interaction staphylococcal alpha toxin hormone	train	5
induce coagulation dog change spontaneous control ventilation	train	7
hydroxybutyrate dehydrogenase kinetics chemical equilibrium catalyse enzyme solution	train	9
study vitro dna synthesis isolation dna gene product escherichia coli	train	10
effect prostaglandin compound contractility pregnant human uterus	train	3
renal prostaglandin renin release renal hemodynamic function high renin state	train	17
sequence biochemical event antigen induce release chemical sensitized human lung tissue	train	7
high resolution electron microscopic analysis amyloid fibril	train	18
study human antibodie purification property anti anti obtain absorption insoluble blood group substance	train	19
effect velocity sedimentation coefficient	train	19
relation cell cell mediate cytotoxic cell cell effect	train	18
blood pressure sodium balance hypertensive patient hospital	train	17
cerebrospinal fluid amine metabolite acute schizophrenia	train	12
pituitary function chronic	train	6
distribution cellular compartment blood age erythrocyte	train	4
mouse application endotoxin	train	3
vibrio coli swine experimental infection gnotobiotic pig vibrio coli	train	19
high degree specificity plasma red cell	train	4
cyclic adenosine effect liver membrane potential	train	13
sodium dependent inhibition amino acid transport monkey small intestine	train	17
eye movement relate activity visual cortex dark kitten	train	2
axonal transport dopamine hydroxylase human nerve vitro	train	12
effect glucose oxidation beta acid aspergillus	train	5
familial combine evidence role growth hormone deficiency manifestation	train	6
problem determination oxygen dissociation avian blood	train	4
defect patient primary pulmonary hypertension	train	7
rapid phospholipid synthesis fructose diphosphate mutant escherichia coli	train	10
identification vasopressin oxytocin rat	train	19
problem clinical aspect primary small intestine author transl	train	14
diabete growth tumour	train	6
evidence gene polymerase deficient strain escherichia coli	train	10
intravenous tyramine pressor response depression	train	12
myocardial total body dog	train	11
effect ventral tract neurone nucleus medial longitudinal cat	train	2
case normotensive primary associate essential hypertension	train	17
sleep suppression rapid eye movement phase cat shock	train	2
physicochemical difference fragment plasma membrane reticulum	train	9
lymphocyte chronic lymphatic leukemia	train	8
pig energy metabolism stress syndrome	train	19
mammary carcinoma author transl	train	14
uptake complex protein ligand mouse dermal fibroblast vitro	train	16
result contribution early diagnosis carcinoma breast author transl	train	14
stimulation lymphocyte antigen culture absence effect transfer factor vitro	train	8
respiratory activity maintenance cell suspension rat liver	train	5
adenosine monophosphate dependent protein kinase myocardial non histone nuclear protein	train	11
section maternal mortality incidence risk factor	train	15
membrane study polarity dependent form fluorescent probe	train	11
passive electrical property microorganism low frequency bacteria	train	9
role calcium control renin release	train	17
stain lactic dehydrogenase isoenzyme electrophoretic separation acetate	train	11
inhibition enzyme metal ion reagent theory new method study	train	9
neutral cationic derivative fluorescent probe property implication	train	9
uptake adenosine embryonic cardiac cell	train	11
gel filtration apply study esterase	train	19
detection simultaneous antibody synthesis plasma cell lymphocyte rabbit lymph node	train	8
operative therapy carcinoma author transl	train	14
lymphocyte activation marker autoimmune disorder development observation nzb mouse	train	8
demonstration plasma cell immunoglobulin contain cell fix tissue use peroxidase label antibody	train	19
complement antigen cell culture infect lymphocytic choriomeningitis virus	train	18
plasma heme normal man patient hemolysis	train	4
cellular vivo anti hapten antibody response effect vivo vitro irradiation cell	train	18
scan electron microscopic ray study	train	16
study intracellular thymidine nucleotide thymineless death recovery thymine escherichia coli	train	10
ischaemic expression coagulation syndrome	train	7
extracellular metabolic factor affect efflux influx erythrocyte water	train	4
liver report one case therapeutic author transl	train	14
calcitonin resistance clinical immunologic study subject disease bone treat porcine	train	19
heterogeneity protein polysaccharide porcine articular cartilage sulphate protein collagen	train	19
age sex relate variation serum thyroxine bind globulin	train	1
age relate change lipid metabolism rat	train	1
effect osmotic gradient potential resistance isolate frog skin	train	16
study immune status patient renal	train	16
mutation mutator gene escherichia coli	train	10
effect practice age difference central processing	train	1
surface morphology mitogen stimulate human peripheral blood lymphocyte	train	8
role aldosterone initial stage form experimental hypertension	train	17
cholesterol cutaneous bacteria staphylococcus	train	16
effect age formation learn	train	1
quantitative study immunological memory mouse age dependent barrier syngeneic transplantation	train	18
dopamine essential arterial hypertension excretion metabolite acid	train	12
identification aflatoxin production isolate	train	19
kinetic analysis insulin action amino acid uptake isolate chick embryo heart cell	train	6
glucagon secretion primary endogenous treatment	train	6
interaction spin label acyl coenzyme mitochondrial adenosine diphosphate carrier	train	11
potential part derivative nitro bis alpha	train	3
propagation porcine disease virus cell culture preliminary report	train	19
blood group chicken population	train	15
effect removal cholesterol diet upon serum cholesterol induce atherosclerosis	train	11
study immunoglobulin structure variability human light chain	train	3
late component evoke potential cat optic superior colliculus appearance due background	train	2
basal reactive proinsulin insulin secretion woman author transl	train	6
cancer hydrocarbon relate	train	15
hodgkin disease relation prognostic author transl	train	14
cell cytotoxicity virus infect target cell iii role gene complex	train	18
primary risk factor patient myocardial infarction	train	15
pulmonary liquid volume lung	train	7
grow domestic cat	train	2
effect caudate nucleus zone lateral hypothalamus	train	2
soluble grow bone rat	train	1
study erythrocyte increase lysis lipid peroxide formation hydrogen peroxide	train	4
inhibition proliferation lymphoma cell lymphocyte suppressor cell tumor bear mouse	train	18
study deaminase system cultured cell	train	17
sporulation bacillus subtili biochemical change	train	5
circadian surface possible role circadian organization induction	train	9
human oxygen detect chronic	train	11
plasma glucagon alanine response acute insulin deficiency man	train	6
thymus derive cell immunoglobulin presence receptor site igg absence large determinant cell	train	18
effect cyclophosphamide radiation immune response mouse	train	4
uterine blood flow uterine renin secretion	train	12
effect prolactin growth estrogen receptor level human breast cancer cell	train	6
repression arginine system escherichia coli	train	10
induction lambda escherichia coli metabolite aflatoxin	train	10
role metabolic energy transport streptococcus	train	5
change contractile property tonic muscle fiber follow denervation	train	13
molecular weight acid	train	9
low blue ratio type blood malaria	train	8
feature individual sympathetic neuron axon superior thoracic spinal cord	train	2
effect derivative friend virus leukemia mouse	train	18
specificity combination precursor	train	3
coronary artery disease young woman	train	15
dna synthesis human lymphocyte treat	train	8
distribution sulphate acid residue heparin sulphate	train	19
serotonin involvement blockade inhibition spinal reflex	train	2
study vivo adrenergic receptor internal cat	train	2
biologically active metabolite	train	20
space mouse brain slice	train	20
ultrastructural localization vivo bind immunoglobulin preliminary report	train	16
sinus skin involvement	train	16
synthesis pharmacological property tryptophan oxytocin	train	3
relation membrane change contraction twitch muscle fibre	train	17
rapid component electron resonance signal physiological donor	train	9
inhibition effect angiotensin adrenal steroid production dietary sodium	train	17
action potassium bacteriophage bacillus megaterium	train	13
measurement frog skeletal muscle fiber	train	9
purification specificity neutral rabbit kidney border	train	6
renal sodium excretion stroke spontaneously hypertensive rat	train	17
fate mitochondria age	train	1
active suppression possible mechanism tolerance mouse	train	18
bind ion ribonuclease	train	3
subcellular distribution factor risk evaluation	train	15
kinetic intermediate reaction pig muscle lactate dehydrogenase nicotinamide adenine dinucleotide lactate	train	19
projection complex structure cortex rat cat	train	2
temperature dependent force	train	20
neuronal activity lateral vestibular nucleus cat distribution inhibitory effect mediate pathway	train	2
stimulation synthesis escherichia coli adenosine cyclic monophosphate	train	5
woman age five	train	1
indirect hemagglutination test infection	train	7
new method saccharomyce cerevisiae	train	5
behaviour carcinoma large bowel man follow transplantation immune deprive mouse	train	16
high risk breast tumor patient	train	15
difference antigen involve indirect hemagglutination test normal red blood cell	train	4
hypothalamic norepinephrine circadian rhythm control feed behavior	train	12
analysis humoral immune response influenza virus vitro	train	18
prognosis patient severe brain injury	train	14
replication resistance factor	train	20
treatment acute leukaemia comparison therapy five intensive cytotoxic trial preliminary report medical research leukaemia work leukaemia childhood	train	8
active inactive renin individual	train	17
charge transfer self complex form	train	3
acetylcholine contracture fast muscle fiber	train	13
lung cancer air	train	15
four hour duct canine pancreatic allograft	train	6
inactive renin human plasma	train	17
genetic transformation neisseria streptomycin resistance	train	20
expression arginine escherichia coli evidence second regulatory gene	train	10
oxidative phosphorylation escherichia coli mutant membrane structure	train	10
oxidation secondary alcohol extract	train	20
two strain single	train	5
adrenal catecholamine content fetal newborn rat	train	6
sodium retention hypertension short dialysis	train	17
charge distribution bilayer system	train	9
erythrocyte cholinesterase inhibit ethyl	train	4
separation current induce potassium accumulation acetylcholine induce relaxation current rabbit node	train	13
effect clonidine withdrawal possible mechanism management	train	12
membrane potential current significance constant ionic permeability ratio	train	9
dynamic number microorganism	train	9
purification property synthesis mediate factor escherichia coli	train	3
division cycle kinetics cell growth protein synthesis	train	9
state three compartment tracer kinetics sodium flux toad urinary bladder response short	train	17
investigation clonal cell line vitro hamster secretion thyroid stimulate factor	train	19
inhibition transport across yeast cell membrane	train	5
theory ion transport across nerve membrane two model delay	train	13
cell membrane polarity particle freeze	train	11
blood group activity glycoprotein human erythrocyte membrane	train	4
late fate autologous valve graft aortic	train	14
effect estrogen renin angiotensin system	train	17
effect renin angiotensin system sodium intake	train	17
rat lung comparison occurrence composition metabolism surfactant lung fraction	train	7
mechanism reaction vitro associate delay type hypersensitivity	train	8
coronary heart disease peripheral arterial disease particular reference myocardial infarction author transl	train	14
red reduce plasma volume	train	13
test determination leprosy patient	train	16
tissue function pulmonary resection technique anatomical separation segment	train	7
observation model carcinoma observation theory	train	9
isolation identification new metabolite human blood urine	train	4
thyroid uptake author transl	train	14
fetal kidney organ culture abnormality development induce decrease potassium	train	13
production pneumonia without gnotobiotic piglet culture strain mycoplasma	train	19
effect agent evoke association projection region cat	train	2
temperature dependence oscillation squid axon comparison experiment	train	9
filtration coefficient axon membrane measure osmotic method	train	9
life erythrocyte iron deficiency anaemia	train	4
cell culture mammalian synthesis vitro	train	6
myocardial risk factor death coronary heart disease	train	15
physiologic characteristic vestibular first neuron cat response determination rest discharge characteristic	train	2
renin angiotensin system acute hepatitis author transl	train	17
metabolism glutamine intact kidney dog study metabolic acidosis	train	5
effect pertussis vaccination sensitivity mouse insulin bicarbonate	train	6
exchangeable potassium study patient chronic	train	13
isolation human embryonic lung fibroblast cell	train	7
effect dietary salt hemodynamic establish renal hypertension rabbit implication theory hypertension	train	17
mitotic response human peripheral lymphocyte presence lymphocyte mouse detection small number functional human lymphocyte host	train	8
deposition effect juvenile hormone fat body vitro	train	16
influence cortisone experimental viral infection suppression cortisone interferon formation mouse inject newcastle disease virus	train	18
chromosomal location locus tolerance escherichia coli	train	10
effect potassium conductance isolate frog muscle fiber	train	13
cytotoxic cell specific influenza virus infect target cell	train	18
renal functional defect effect bilateral obstruction rat	train	17
use potassium localization sodium ion rat kidney tissue	train	17
automate method differential red blood cell classification application diagnosis anemia	train	4
age change liver	train	1
relation potassium effectiveness toxicity	train	13
experimental iii new toxic fraction obtain salmonella immunological property	train	3
relationship capillary protein concentration fluid reabsorption renal proximal tubule	train	17
physical chemical property trypsin	train	3
mechanism regulation biosynthesis	train	5
influence glucagon secretion plasma amino acid concentration man	train	6
effect sea extract cell mediate resistance listeria monocytogene mouse	train	18
breast cancer woman age factor	train	1
high risk factor childhood asthma	train	15
porcine malignant effect mitochondrial respiration calcium accumulation	train	19
spin label electron spin resonance study lipid contain membrane influenza virus	train	4
cytoplasmic body human fetal	train	11
active suppression immunoglobulin synthesis chronic suppression perinatal exposure maternal antibody balb mouse	train	18
fine structure grow vivo observe freeze	train	7
identification woman high risk spontaneous pre term birth	train	15
effect mouse alpha cell dependent cell independent immune response vitro	train	8
cell electron microscopic cytochemical study granule age cell	train	1
biological ion molecular interpretation cellular ion exchange	train	9
disorder old age	train	1
kinetic exogenous induction hexose phosphate transport system escherichia coli	train	5
metabolic role factor	train	5
synaptic event discharge pattern cochlear nucleus cell frequency	train	2
virulence two strain staphylococcus aureus bovine skin enhancement growth high carbohydrate high salt medium milk	train	16
aldosterone sodium infant	train	17
study alpha structure possible precursor	train	3
purification property acetate esterase pseudomona grow	train	20
red blood cell clinical effect acute reaction	train	4
result follow study small physical development author transl	train	14
acid glutathione mechanism dimethyl phosphate	train	19
quantitative study synapsis motor neuron dendritic growth develop mouse spinal cord	train	1
relationship diabetes mellitus body weight elderly female	train	1
characterization growth herpe simplex virus human lymphoid cell	train	7
produce beta hemolysis agar	train	4
experimental effect glucocorticoid treatment	train	7
effect pharmacological myocardial depression coronary artery formation	train	11
renal blockade angiotensin acute chronic sodium state	train	17
placental level outcome abortion	train	14
independent cell focus induce strain friend murine type virus potential relationship origin replication defective spleen focus form virus	train	18
effect prostaglandin vascular resistance response noradrenaline nerve stimulation angiotensin dog	train	12
protein egg white	train	3
investigation adjuvant mechanism dextran	train	19
sodium inactivation nerve fiber	train	17
structure hydroxy methyl author transl	train	3
histochemical development neonatal piglet	train	19
epidemiological implication environmental cadmium human metal cadmium screening	train	7
age dependent increase non specific cholinesterase activity capillary rat	train	1
antigen hodgkin disease tissue culture fluorescent antibody study	train	18
effect cardiac performance coronary patient test use metabolic parameter atrial stimulation	train	11
property mechanism action adenosine triphosphate glucose rat liver	train	5
new approach fractionation protein gradient	train	20
age relate change cell function	train	1
continuous vitro cultivation	train	20
antigenic virus induce migration inhibition factor conventional lymphocyte derive migration inhibition factor	train	8
clinical evaluation cutaneous herpe simplex	train	16
adult mouse give lymphoid cell serum infect donor	train	8
transformation simian virus spleen cell rabbit evidence synthesis immunoglobulin transform cell	train	18
risk model disorder complex	train	15
age relate change cholesterol bile acid metabolism rat	train	1
isolation characterization body tubular myelin rat lung homogenate	train	7
effect myocardial infarction adrenergic nerve rat heart muscle histochemical study	train	11
property ribonucleic acid bacteriophage	train	20
kidney aldosterone sensitivity mechanism development	train	17
two phosphate escherichia coli partial enzyme possible physiological role	train	10
relationship lipoprotein lipase activity triglyceride uptake adipose tissue	train	5
immunological sensitization simple chemical compound antibody	train	18
metabolic regulation glucose limit culture escherichia coli	train	5
uptake human lung	train	7
release milk secretion	train	19
light scatter biological cell	train	9
novel preparation beef heart	train	11
evolution second gene beta galactosidase escherichia coli	train	10
frequency follow response cochlear nuclei cat signal	train	2
characterization purify staphylococcal lipase	train	20
evidence transformation spleen cell one day infection mouse friend leukemia virus	train	18
enzymatic basis production saccharomyce	train	5
drug resistance among isolate case neonatal calve piglet	train	19
non childhood injury hospital	train	15
mechanical property red cell membrane membrane	train	4
cerebral study prevention	train	15
diagnosis coronary sclerosis author transl	train	14
inhibition histamine uptake metabolism guinea pig atrium mouse neoplastic mast cell vitro	train	11
effect lesion response chronic intraventricular angiotensin	train	17
role membrane electrical activity extracellular calcium high induce contracture guinea pig	train	13
electrophoretic method selective purification methionine peptide	train	3
myocardial organ function metabolism simple method flow clinical cardiopulmonary bypass	train	11
effect follow administration antigen animal experimental myocardial infarct	train	11
angiotensin iii sheep model angiotensin production metabolism	train	17
reduction incidence versus	train	5
influence acid basis development morphological biochemical wound reaction author transl	train	16
hodgkin axon increase modulation response constant current stimulus	train	13
effect dopamine isolate perfuse lung dog	train	7
behavior neutral urine female pig	train	19
history pathogenesis cancer	train	15
rest stimulate respiration vitro central nervous system regional distribution relation cell density	train	13
evidence central alpha sympathomimetic action clonidine rat	train	12
biochemical characterization mutant transfer ribonucleic acid synthetase escherichia coli	train	10
effect airborne foot mouth disease virus present	train	19
approach measurement specific airway resistance	train	9
mechanism recovery viral infection effect anti serum	train	4
oxytocin gamma acid oxytocin ray datum	train	3
porcine pancreatic lipase sequence first amino acids peptide chain	train	19
increase label calcium uptake heart muscle potassium lack contracture	train	11
two case hepatitis	train	18
intracellular exchangeable potassium cirrhosis evidence occurrence potassium depletion cirrhosis ascite	train	13
macrophage antibody mouse mechanism action bacterial lipopolysaccharide uptake immunoglobulin mouse peritoneal cell	train	4
efflux calcium single barnacle muscle fibre	train	13
renal atpase activity kidney normotensive spontaneously hypertensive rat	train	17
expression endogenous murine leukemia virus course immunological disorder	train	18
interaction proton calcium potassium ion cardiac purkinje fibre	train	13
feedback control purify deaminase	train	3
effect fatty acid ketone body biosynthesis insulin isolate pancreatic islet obese mouse	train	6
microbiological study water	train	17
thymus dependent thymus independent lymphocyte separation relation expose acid cell surface	train	8
cellular vivo anti hapten antibody response effect cell number response	train	18
lymphocyte rat immunologic proliferative metabolic property	train	8
immunity passive transfer rabbit serum	train	16
efficiency behavior pig determine rate oxygen consumption	train	19
antagonism reserpine induce screen method activity	train	6
effect administer sympathomimetic amine upon mouse	train	12
induce polarity escherichia coli gene evidence gene involve biosynthesis	train	10
prognosis early adult life child treat free diet	train	14
exogenous estrogen endometrial carcinoma review	train	15
thin layer chromatography derivative amino acid present cat cerebral cortex	train	2
characteristic reaction coronary metabolism myocardium change high low frequency electric stimulation heart	train	11
transmission spleen disease turkey	train	18
effect intraventricular injection noradrenaline hydroxytryptamine acetylcholine different environmental temperature	train	12
physiological temperature response embryonic mortality swine	train	19
phenylalanine tyrosine biosynthesis escherichia coli mutant deoxy acid phosphate synthetase deoxy acid phosphate synthetase dehydrogenase	train	10
difference sequential form function age interval	train	1
depletion replacement adrenaline noradrenaline content rat adrenal gland follow treatment reserpine	train	12
electrophysiological analysis storage release noradrenaline sympathetic nerve terminal	train	12
resistance cross resistance escherichia coli mutant agent	train	10
reflex oral activity decerebrate rat different age	train	1
magnetic orientation retinal rod magnetic field	train	9
response pha lymphocyte cancer patient	train	8
force capacity contractile protein content arterial smooth muscle	train	19
human epidermal growth factor isolation chemical biological property	train	16
myocardial infarction carbohydrate metabolism relate diabetes mellitus	train	6
polysaccharide sulphate component	train	3
composition synthesis develop fetal mouse cell	train	4
age change blue stain sheep articular cartilage	train	1
hormone enzyme interaction	train	6
evaluation factor affect detection blood group antibodie automate method	train	4
efferent connection caudate nucleus cat	train	2
characterization escherichia coli serine mutant	train	10
sleep pattern prognosis	train	14
adenosine triphosphatase activity antigen stimulate lymphocyte	train	8
possible role renin hypertension renin sodium inhibition convert enzyme	train	17
cell cycle dependent immune lysis virus transform lymphocyte presence viral antigen antibody complement activation	train	8
drug chemical residue domestic animal	train	19
age associate change dna mouse tissue	train	1
activity myocardial low ionic	train	11
sperm one form immunological male	train	14
vessel clinical review case author transl	train	14
effect alpha beta receptor stimulate block agent experimental coagulation	train	7
activity aminoacyl transfer ribonucleic acid synthetase tobacco leaf tissue relation action	train	1
study guinea pig	train	16
energy supply cell yield growth microorganism	train	5
intracellular substrate endogenous metabolism long term starvation rod cell	train	5
effect chlorpromazine metabolism catecholamine dog brain	train	12
acid soluble mixed level normal tissue tumour	train	18
mutant escherichia coli defective transport basic amino acid	train	10
quantitative study lymphocyte cell population bone marrow mouse	train	8
action antagonism cation	train	5
reduce cell yield mouse cell line culture exposure homogenate multiple sclerosis tissue	train	18
effect antisera porcine escherichia coli segment pig intestine	train	19
collagen molecule distribution alpha chain	train	16
renin angiotensin system sodium	train	17
characteristics non complement dependent reactive complex form form factor normal serum	train	20
observation significance equine antibodie man	train	19
syndrome steroid diabetes occurrence renal transplantation	train	6
acetylcholine bind relationship acetylcholine receptor	train	4
study derivative intestinal absorption several alpha ester rat	train	3
nucleic acid reaction carcinogen	train	3
fatty acid synthetase activity mycobacterium regulation polysaccharide	train	5
drug metabolism early life	train	19
immunoglobulin child disease variation age diet	train	1
electron microscopic evidence function	train	7
decrease polymorphonuclear mouse peripheral blood inoculation material multiple sclerosis patient	train	18
activity lung receptor pulmonary vascular	train	7
nonspecific activation murine lymphocyte proliferation activation induce alpha	train	8
mortality among patient give ray therapy	train	15
variation expression murine leukemia virus lymphoid tissue nzb mouse	train	18
herpesvirus infection mouse development experimental model	train	18
preparation human lactate nicotinamide adenine dinucleotide isoenzyme gel electrophoresis	train	11
testicular biopsy plasma testosterone result therapy author transl	train	14
characteristic membrane bind free hepatic ribosome insulin deficient rat acute experimental diabetes mellitus	train	6
actinomycin probe nucleic acid secondary structure	train	3
biochemical aspect human platelet collagen fiber	train	5
method steady state ionic current conductance membrane potential ion exchange membrane property	train	9
serum growth hormone level response diabetic pituitary	train	6
inhibition sodium transport angiotensin duct rabbit gland isolate perfuse vitro	train	17
heart action potential dependence external calcium sodium ion	train	17
change content coenzyme tissue age rat	train	1
mutant threonine operon escherichia coli	train	10
release dopamine isolate rabbit ileum	train	12
study transmissible gastroenteritis swine effect selective inhibitor viral replication virus transmissible gastroenteritis	train	19
hog cholera investigation complement fixation test detection virus swine tissue	train	18
role skin active specific immunization leukemia guinea pig	train	16
block transient potassium current	train	13
suppression dna synthesis activate human lymphocyte stimulation bind non cell activation	train	8
prognosis pituitary abnormal	train	14
lysosomal fraction epithelium	train	3
specific drug sensitive transport pathway chloride potassium ion steady state mouse ascite tumor cell	train	13
loss host control restriction lambda bacteriophage escherichia coli follow methionine deprivation	train	10
bone cell biochemical biological study enzymatic isolation	train	5
study red cell protein disease	train	4
erythrocyte blood plasma preliminary study thin layer chromatography	train	4
comparison effect combine control release potassium slow elderly patient cardiac failure	train	13
isolation produce organism fresh	train	20
affinity noradrenaline dopamine neural alpha receptor mediate negative feedback control noradrenaline secretion human nerve	train	12
determinant immunoglobulin detect surface human lymphocyte cytotoxicity assay	train	8
influence hormone age induce colon carcinogenesis	train	1
measurement growth hormone release anterior pituitary slice vitro	train	20
problem ulcer old age author transl	train	1
kinetic study absorption label	train	19
effect therapeutic irradiation early childhood upon subsequent lung function	train	7
state certain index natural nonspecific immunity worker	train	16
liver disease deficiency author transl	train	14
synthetase mutant escherichia coli genetic mapping membrane phospholipid composition	train	10
pulmonary capacity capillary blood volume age dog	train	7
syndrome case report	train	16
probe dna structure interaction effect copper ultraviolet induce pyrimidine dimer formation	train	3
optical diffraction study muscle fiber	train	9
problem abdominal operation elderly patient	train	15
effect duration insulin deficiency membrane bind free ribosome liver diabetic rat	train	6
testosterone testosterone precursor vein testicular tissue old man reduce oxygen supply relative increase testicular progesterone alpha content production old age	train	1
total thermal new bear	train	20
interaction histone nucleoside	train	9
effect dietary sodium blood pressure response dopamine infusion conscious rat	train	17
production alkyl alkyl microbial enzyme	train	3
regulation transfer ribonucleic acid synthetase formation escherichia coli salmonella typhimurium	train	10
hepatic lipid metabolism age relate change triglyceride metabolism	train	1
fate acetyl group derive glucose isolate goat	train	5
pathway aorta regulation hormone	train	12
distribution phosphoenolpyruvate glucose system bacteria	train	5
mechanism inactivation lactate oxidase	train	9
clinical feature author transl	train	14
factor affect resistance staphylococcus aureus hydrogen peroxide milk	train	20
immunity escherichia coli pig role milk protective immunity coli	train	19
activation analysis copper biological material apply disease	train	18
factor influence prognosis vascular disease insulin deficient diabetes long duration year follow	train	6
study protein polysaccharide pig cartilage extraction purification	train	19
potassium contracture frog single twitch muscle fiber effect various agent contracture	train	13
adjuvant action bacterial endotoxin colchicine antibody formation hamster	train	4
acid content escherichia coli microorganism	train	10
anaerobic growth yield escherichia coli	train	5
spontaneous sinus rhythm fibrillation long duration author transl	train	14
mortality life syndrome	train	14
synthesis activity acid salt	train	3
factor lipase adipose tissue factor influence increase enzyme activity produce incubation tissue rat vitro	train	5
urinary kallikrein hypertensive animal model	train	17
study variable heavy chain region membrane bind human chronic leukemic lymphocyte	train	8
dose response relationship insulin hypoglycaemia gastric acid man	train	6
antibody response serum milk swine infection vaccination transmissible gastroenteritis virus	train	19
diabete mellitus sexual comparative study	train	6
evidence contribution central effect angiotensin development acute renal hypertension	train	12
diabete mellitus study insulin growth hormone secretion	train	6
acute chronic estradiol inhibition release female pig time course site action	train	19
glutathione reductase stimulation normal subject	train	4
inhibition adenosine triphosphatase sheep red cell membrane glutathione	train	4
characterization transport system	train	20
kinetic reversible inhibition heart lactate dehydrogenase formation enzyme nicotinamide adenine dinucleotide pyruvate compound	train	3
age dependent difference distribution clearance pattern normal	train	1
intracellular activity aortic smooth muscle cell spontaneously hypertensive rat	train	17
absence specificity low	train	16
property immunoglobulin light chain	train	3
effect elevate magnesium discharge neuron cat small bowel	train	2
sodium exchange two site bind sodium bacteria	train	17
human placental prediction intrauterine growth retardation	train	15
force velocity relation contraction venous smooth muscle	train	13
bis microbiological assay tissue distribution study mice	train	18
pyruvate accumulation growth inhibit	train	5
projection nucleus cat	train	2
spontaneous change weight volume renin aldosterone sex hormone patient	train	17
renal contribution thoracic duct lymph dog	train	5
mutant escherichia coli defective terminal nucleotides transfer rna precursor molecule	train	10
chronic treatment new potent severe hypertension effect blood pressure endocrine function sodium plasma volume	train	17
spinal cord case report	train	14
electrophoretic immunological characterization rat	train	19
inhibition human placental oxidase substrate analogue	train	9
pseudomonas aeruginosa sodium chloride relation mechanism optical effect	train	6
pathogenesis herpe virus encephalitis cellular basis development resistance age	train	1
nuclear dna involve tissue hodgkin lymphomas	train	18
site initial saccharomyce cerevisiae	train	5
structure sheep red blood cell membrane	train	4
study new antibacterial salt	train	3
smooth muscle membrane vesicle orientation study rat plasma membrane vesicle	train	13
cortisol growth hormone secretion relation linear growth patient disease different therapeutic	train	6
coronary heart disease bypass surgery clinical author transl	train	14
rat mouse red cell potent inhibitor trna	train	4
low risk factor	train	15
pathologic behavior primary carcinoma relationship cervical cancer	train	14
contribution volume bovine serum albumin molecule water	train	20
iii author transl	train	14
oxygen stable group streptococci chromatographic electrophoretic study	train	3
discharge frequency organ evoke contraction motor unit cat	train	2
hypoxic change tissue heart sudden death infancy syndrome	train	7
somatomedin like activity prolactin growth hormone insulin human cord blood	train	6
epidemiology head injury study	train	1
inactivation hemolytic activity sendai virus phospholipase	train	4
tryptophan transport neurospora specificity kinetic	train	20
age simulation age year sample	train	1
plasma lipid urinary excretion catecholamine man experimentally induce stress modification acid	train	12
contribution genetic biological	train	15
beta enzyme mammalian endocrine pancrea	train	6
stomach author transl	train	14
hypothesis organization somatosensory cerebral cortex	train	2
effect protein diabetic oral glucose tolerance	train	6
cardiovascular study hydroxy hydrochloride new potent beta adrenergic block agent	train	12
increase rate catabolism low density lipoprotein	train	19
ribonuclease inhibitor system abnormality mouse skeletal muscle	train	11
effect streptomycin resistance caffeine ultraviolet light induce tryptophan strain escherichia coli	train	10
guinea pig proinsulin primary structure peptide isolated pancrea	train	19
comparative characteristic background activity neuron several region cerebral cortex cat	train	2
region radiation source	train	9
problem patient old age author transl	train	1
carbohydrate nutrition sporulation	train	5
patient primary biliary cirrhosis risk disease	train	15
antiserum leucocyte lysosome cytotoxic hemolytic activity	train	4
stimulation insulin secretion infusion free fatty acid	train	6
autonomic effect arterial glucose upon free fatty acid	train	5
characterization insoluble protein fraction mitochondria saccharomyce cerevisiae	train	5
fetal risk fetal head	train	15
age difference evoke potential correlate memory process	train	1
analysis computer evaluation coronary artery bypass	train	15
catecholamine hydroxytryptamine nervous tissue	train	12
hemagglutination inhibition study evaluation blood group antigen ethanol soluble substance obtain human monkey red blood cell	train	4
action prostaglandin alpha human foetal intestine	train	12
influence carotid baroreceptor different component vascular system	train	18
acute effect insulin glucagon growth hormone level patient	train	6
fine structure mitosis rat thymic lymphocyte	train	8
effect dopamine conductance perfuse vascular cat	train	2
role acetate reduction plasma free fatty acid produce ethanol man	train	17
application vivo activation analysis study sodium	train	17
mitochondrial dna yeast mammalian specie	train	11
cat retinal ganglion cell superior colliculus horseradish peroxidase method	train	2
rod dependent intracellular response light record pigment epithelium cat retina	train	2
dynamic change estradiol receptor content nuclear fraction hypothalamus female rat	train	1
